axis,build_id,edge,depth,offset_cm,offset_frac,face,xml
1push,hard_001,51,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,51,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,51,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,51,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,51,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,53,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,53,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,53,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,53,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,53,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,55,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,55,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,55,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,55,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,55,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,56,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,56,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,56,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,56,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,56,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,57,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,57,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,57,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,57,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,57,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,58,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,58,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,58,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,58,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,58,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,59,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,59,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,59,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,59,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_001,59,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml
1push,hard_012,1,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,1,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,1,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,1,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,1,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,3,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,3,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,3,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,3,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,3,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,5,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,5,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,5,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,5,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,5,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,7,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,7,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,7,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,7,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,7,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,9,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,9,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,9,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,9,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,9,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,11,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,11,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,11,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,11,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,11,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,13,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,13,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,13,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,13,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,13,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,15,0,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,15,1,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,15,2,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,15,3,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,15,4,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,17,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,17,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,17,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,17,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,17,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,19,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,19,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,19,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,19,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,19,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,21,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,21,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,21,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,21,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,21,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,23,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,23,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,23,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,23,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,23,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,25,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,25,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,25,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,25,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,25,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,27,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,27,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,27,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,27,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,27,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,29,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,29,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,29,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,29,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,29,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,31,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,31,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,31,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,31,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,31,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,33,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,33,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,33,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,33,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,33,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,35,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,35,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,35,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,35,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,35,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,37,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,37,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,37,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,37,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,37,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,39,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,39,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,39,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,39,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,39,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,41,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,41,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,41,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,41,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,41,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,43,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,43,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,43,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,43,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,43,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,45,0,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,45,1,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,45,2,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,45,3,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,45,4,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,47,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,47,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,47,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,47,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,47,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,49,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,49,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,49,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,49,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_012,49,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00233/env.xml
1push,hard_005,0,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,0,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,0,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,0,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,0,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,2,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,2,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,2,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,2,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,2,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,4,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,4,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,4,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,4,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,4,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,6,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,6,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,6,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
1push,hard_005,6,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml
